PREFIX-ID,ID,DATE+#,DATE,"a,b,etc.",DATE TAKEN,SEASON,SEASON2,SEASONCAT,SEX,SITE,AGE,LIVE WEIGHT,LIVE.BM.KG,BM.LB,BM.KG,POINTS.L,POINTS.R,SPREAD.IN,SPREAD.MM,BASAL.CIR.L.IN,BASAL.CIR.L.MM,BASAL.CIR.R.IN,BASAL.CIR.R.MM ,BEAM.L.IN,BASAL.T.MM,BEAM.L.MM,BEAM.R.IN,BEAM.R.MM,BEAM.T.MM,LACTATION,NOTES,rain_lag_0,rain_lag_1,rain_lag_2,rain_lag_3,rain_lag_4,rain_lag_5
B,B40523b,40523b,40523,b,12/11/2010,2010-2011,10,B,M,BOWIE,5.5,,,115,52.15419501,5,6,15.125,384.175,5,127,5,127,18.375,254,466.725,18.625,473.075,939.8,N,,26.21,36.62,22.78,42.21,24.7,30.53
B,B40527,40527,40527,,12/15/2010,2010-2011,10,B,M,BOWIE,5.5,,,113,51.24716553,3,4,17,431.8,5.125,130.175,5.125,130.175,18,260.35,457.2,18.375,466.725,923.925,N,,26.21,36.62,22.78,42.21,24.7,30.53
B,B40530,40530,40530,,12/18/2010,2010-2011,10,B,M,BOWIE,5.5,,,110,49.88662132,4,4,15,381,5.125,130.175,5,127,17,257.175,431.8,17.125,434.975,866.775,N,,26.21,36.62,22.78,42.21,24.7,30.53
B,B40541,40541,40541,,12/29/2010,2010-2011,10,B,M,BOWIE,5.5,,,121,54.87528345,4,5,17.625,447.675,4.625,117.475,4.625,117.475,21.25,234.95,539.75,21.25,539.75,1079.5,N,,26.21,36.62,22.78,42.21,24.7,30.53
FB,FB40817,40817,40817,,10/1/2011,2011-2012,11,C,F,BOWIE,5.5,,,81,36.73469388,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40818,40818,40818,,10/2/2011,2011-2012,11,C,F,BOWIE,5.5,,,75,34.01360544,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40859,40859,40859,,11/12/2011,2011-2012,11,C,F,BOWIE,3.5,,,90,40.81632653,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40866,40866,40866,,11/19/2011,2011-2012,11,C,F,BOWIE,2.5,,,83,37.64172336,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40853,40853,40853,,11/6/2011,2011-2012,11,C,F,BOWIE,1.5,,,55,24.94331066,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40823,40823,40823,,10/7/2011,2011-2012,11,C,F,BOWIE,5.5,,,82,37.18820862,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40866a,40866a,40866,a,11/19/2011,2011-2012,11,C,F,BOWIE,2.5,,,70,31.74603175,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40866b,40866b,40866,b,11/19/2011,2011-2012,11,C,F,BOWIE,4.5,,,90,40.81632653,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40866c,40866c,40866,c,11/19/2011,2011-2012,11,C,F,BOWIE,0.5,,,40,18.14058957,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40866d,40866d,40866,d,11/19/2011,2011-2012,11,C,F,BOWIE,3.5,,,76,34.46712018,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40867a,40867a,40867,a,11/20/2011,2011-2012,11,C,F,BOWIE,5.5,,,93,42.17687075,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40867b,40867b,40867,b,11/20/2011,2011-2012,11,C,F,BOWIE,3.5,,,72,32.65306122,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40868a,40868a,40868,a,11/21/2011,2011-2012,11,C,F,BOWIE,0.5,,,40,18.14058957,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40868b,40868b,40868,b,11/21/2011,2011-2012,11,C,F,BOWIE,3.5,,,60,27.21088435,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40868c,40868c,40868,c,11/21/2011,2011-2012,11,C,F,BOWIE,2.5,,,60,27.21088435,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40868d,40868d,40868,d,11/21/2011,2011-2012,11,C,F,BOWIE,0.5,,,35,15.87301587,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40850,40850,40850,,11/3/2011,2011-2012,11,C,F,BOWIE,1.5,,,60,27.21088435,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40880,40880,40880,,12/3/2011,2011-2012,11,C,F,BOWIE,2.5,,,50,22.67573696,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40882a,40882a,40882,a,12/5/2011,2011-2012,11,C,F,BOWIE,1.5,,,60,27.21088435,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40882b,40882b,40882,b,12/5/2011,2011-2012,11,C,F,BOWIE,5.5,,,74,33.5600907,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40886,40886,40886,,12/9/2011,2011-2012,11,C,F,BOWIE,5.5,,,54,24.48979592,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40887a,40887a,40887,a,12/10/2011,2011-2012,11,C,F,BOWIE,8.5,,,80,36.28117914,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40887b,40887b,40887,b,12/10/2011,2011-2012,11,C,F,BOWIE,2.5,,,74,33.5600907,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40887c,40887c,40887,c,12/10/2011,2011-2012,11,C,F,BOWIE,9.5,,,70,31.74603175,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40887d,40887d,40887,d,12/10/2011,2011-2012,11,C,F,BOWIE,3.5,,,87,39.45578231,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40890,40890,40890,,12/13/2011,2011-2012,11,C,F,BOWIE,5.5,,,70,31.74603175,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40893,40893,40893,,12/16/2011,2011-2012,11,C,F,BOWIE,6.5,,,70,31.74603175,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40894a,40894a,40894,a,12/17/2011,2011-2012,11,C,F,BOWIE,5.5,,,75,34.01360544,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40895a,40895a,40895,a,12/18/2011,2011-2012,11,C,F,BOWIE,6.5,,,70,31.74603175,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40894b,40894b,40894,b,12/17/2011,2011-2012,11,C,F,BOWIE,1.5,,,62,28.11791383,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40895b,40895b,40895,b,12/18/2011,2011-2012,11,C,F,BOWIE,6.5,,,74,33.5600907,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40898,40898,40898,,12/21/2011,2011-2012,11,C,F,BOWIE,0.5,,,50,22.67573696,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40904,40904,40904,,12/27/2011,2011-2012,11,C,F,BOWIE,6.5,,,75,34.01360544,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40899,40899,40899,,12/22/2011,2011-2012,11,C,F,BOWIE,5.5,,,80,36.28117914,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40905,40905,40905,,12/28/2011,2011-2012,11,C,F,BOWIE,6.5,,,70,31.74603175,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40895c,40895c,40895,c,12/18/2011,2011-2012,11,C,F,BOWIE,1.5,,,62,28.11791383,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40908,40908,40908,,12/31/2011,2011-2012,11,C,F,BOWIE,6.5,,,68,30.83900227,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40910,40910,40910,,1/2/2012,2011-2012,11,C,F,BOWIE,3.5,,,87,39.45578231,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40920,40920,40920,,1/12/2012,2011-2012,11,C,F,BOWIE,1.5,,,60,27.21088435,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40922a,40922a,40922,a,1/14/2012,2011-2012,11,C,F,BOWIE,6.5,,,75,34.01360544,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40922b,40922b,40922,b,1/14/2012,2011-2012,11,C,F,BOWIE,6.5,,,70,31.74603175,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40922c,40922c,40922,c,1/14/2012,2011-2012,11,C,F,BOWIE,3.5,,,65,29.47845805,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40922d,40922d,40922,d,1/14/2012,2011-2012,11,C,F,BOWIE,6.5,,,78,35.37414966,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40922e,40922e,40922,e,1/14/2012,2011-2012,11,C,F,BOWIE,4.5,,,60,27.21088435,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40922f,40922f,40922,f,1/14/2012,2011-2012,11,C,F,BOWIE,3.5,,,50,22.67573696,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40922g,40922g,40922,g,1/14/2012,2011-2012,11,C,F,BOWIE,1.5,,,50,22.67573696,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40922h,40922h,40922,h,1/14/2012,2011-2012,11,C,F,BOWIE,9.5,,,77,34.92063492,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40923a,40923a,40923,a,1/15/2012,2011-2012,11,C,F,BOWIE,4.5,,,60,27.21088435,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40923b,40923b,40923,b,1/15/2012,2011-2012,11,C,F,BOWIE,5.5,,,78,35.37414966,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40923c,40923c,40923,c,1/15/2012,2011-2012,11,C,F,BOWIE,6.5,,,81,36.73469388,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40923d,40923d,40923,d,1/15/2012,2011-2012,11,C,F,BOWIE,3.5,,,68,30.83900227,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40920,40920,40920,,1/12/2012,2011-2012,11,C,F,BOWIE,5.5,,,78,35.37414966,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40931a,40931a,40931,a,1/23/2012,2011-2012,11,C,F,BOWIE,3.5,,,58,26.30385488,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40931b,40931b,40931,b,1/23/2012,2011-2012,11,C,F,BOWIE,0.5,,,38,17.23356009,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40936,40936,40936,,1/28/2012,2011-2012,11,C,F,BOWIE,5.5,,,81,36.73469388,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
FB,FB40937,40937,40937,,1/29/2012,2011-2012,11,C,F,BOWIE,4.5,,,75,34.01360544,,,,,,,,,,,,,,,,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40558 ,,,,1/15/2011,2011-2012,11,C,M,BOWIE,,,,110,49.88662132,4,4,18.125,460.375,4,101.6,4,101.6,18.125,203.2,460.375,18.125,460.375,920.75,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40571 ,,,,1/28/2011,2011-2012,11,C,M,BOWIE,,,,107,48.5260771,5,5,15,381,4,101.6,4,101.6,18.125,203.2,460.375,18.125,460.375,920.75,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40818,,,,10/2/2011,2011-2012,11,C,M,BOWIE,4.5,,,140,63.49206349,5,5,17.625,447.675,3.875,98.425,3.625,92.075,21,190.5,533.4,21,533.4,1066.8,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40830 ,,,,10/14/2011,2011-2012,11,C,M,BOWIE,7.5,,,148,67.12018141,4,4,19.625,498.475,4.625,117.475,4.625,117.475,24.25,234.95,615.95,24.125,612.775,1228.725,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40836 ,,,,10/20/2011,2011-2012,11,C,M,BOWIE,3.5,,,125,56.6893424,4,4,15.625,396.875,4,101.6,4,101.6,20.125,203.2,511.175,20.125,511.175,1022.35,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40853 ,,,,11/6/2011,2011-2012,11,C,M,BOWIE,5.5,,,115,52.15419501,5,5,15,381,3.125,79.375,3.625,92.075,19.375,171.45,492.125,18.25,463.55,955.675,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40854 ,,,,11/7/2011,2011-2012,11,C,M,BOWIE,3.5,,,84,38.0952381,4,5,12.125,307.975,3.125,79.375,3,76.2,11.375,155.575,288.925,11.5,292.1,581.025,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40867a,,,,11/20/2011,2011-2012,11,C,M,BOWIE,4.5,,,115,52.15419501,4,4,15.375,390.525,4.25,107.95,4.25,107.95,21.125,215.9,536.575,21.125,536.575,1073.15,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40867b,,,,11/20/2011,2011-2012,11,C,M,BOWIE,5.5,,,112,50.79365079,6,6,16.125,409.575,4.125,104.775,4.125,104.775,22,209.55,558.8,22,558.8,1117.6,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40868 ,,,,11/21/2011,2011-2012,11,C,M,BOWIE,5.5,,,114,51.70068027,4,4,13.125,333.375,3.5,88.9,3.375,85.725,19.125,174.625,485.775,19.125,485.775,971.55,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40873a,,,,11/26/2011,2011-2012,11,C,M,BOWIE,4.5,,,101,45.80498866,4,4,14,355.6,3.875,98.425,3.875,98.425,19.625,196.85,498.475,19.625,498.475,996.95,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40873b,,,,11/26/2011,2011-2012,11,C,M,BOWIE,2.5,,,90,40.81632653,4,4,13.125,333.375,3.875,98.425,3.875,98.425,19,196.85,482.6,19.125,485.775,968.375,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40879 ,,,,12/2/2011,2011-2012,11,C,M,BOWIE,4.5,,,90,40.81632653,3,4,14,355.6,4,101.6,4,101.6,19,203.2,482.6,19,482.6,965.2,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40880a,,,,12/3/2011,2011-2012,11,C,M,BOWIE,8.5,,,95,43.08390023,5,5,14.625,371.475,4.125,104.775,4.125,104.775,19.375,209.55,492.125,19.25,488.95,981.075,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40880b,,,,12/3/2011,2011-2012,11,C,M,BOWIE,8.5,,,120,54.42176871,5,6,14,355.6,4,101.6,4,101.6,19.125,203.2,485.775,19.125,485.775,971.55,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40880c,,,,12/3/2011,2011-2012,11,C,M,BOWIE,5.5,,,115,52.15419501,4,5,13.625,346.075,3.875,98.425,3,76.2,19,174.625,482.6,19,482.6,965.2,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40888 ,,,,12/11/2011,2011-2012,11,C,M,BOWIE,2.5,,,86,39.00226757,4,4,13,330.2,3.625,92.075,3.625,92.075,15,184.15,381,15,381,762,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40894a,,,,12/17/2011,2011-2012,11,C,M,BOWIE,2.5,,,120,54.42176871,4,4,11,279.4,3.625,92.075,3.625,92.075,12.625,184.15,320.675,12.625,320.675,641.35,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40894b,,,,12/17/2011,2011-2012,11,C,M,BOWIE,,,,110,49.88662132,5,4,15.875,403.225,4,101.6,4,101.6,18.125,203.2,460.375,18.125,460.375,920.75,N,,22.96,26.21,36.62,22.78,42.21,24.7
B,B40908 ,,,,12/31/2011,2011-2012,11,C,M,BOWIE,,,,110,49.88662132,5,5,13.125,333.375,4.125,104.775,4.125,104.775,18.125,209.55,460.375,18.125,460.375,920.75,N,,22.96,26.21,36.62,22.78,42.21,24.7
FM,FM40828,,40828,,10/12/2011,2011-2012,11,C,F,MAXEY,4.5,,,64,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40838,,40838,,10/22/2011,2011-2012,11,C,F,MAXEY,2.5,,,55,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40839,,40839,,10/23/2011,2011-2012,11,C,F,MAXEY,4.5,,,65,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40845a,,40845a,,10/29/2011,2011-2012,11,C,F,MAXEY,5.5,,,68,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40845b,,40845b,,10/29/2011,2011-2012,11,C,F,MAXEY,3.5,,,62,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40845c,,40845c,,10/29/2011,2011-2012,11,C,F,MAXEY,4.5,,,72,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40845d,,40845d,,10/29/2011,2011-2012,11,C,F,MAXEY,,,,65,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40845e,,40845e,,10/29/2011,2011-2012,11,C,F,MAXEY,3.5,,,63,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40845f,,40845f,,10/29/2011,2011-2012,11,C,F,MAXEY,5.5,,,47,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40846a,,40846a,,10/30/2011,2011-2012,11,C,F,MAXEY,4.5,,,78,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40846b,,40846b,,10/30/2011,2011-2012,11,C,F,MAXEY,4.5,,,70,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40852a,,40852a,,11/5/2011,2011-2012,11,C,F,MAXEY,5.5,,,72,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40852b,,40852b,,11/5/2011,2011-2012,11,C,F,MAXEY,3.5,,,80,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40852c,,40852c,,11/5/2011,2011-2012,11,C,F,MAXEY,4.5,,,62,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40852d,,40852d,,11/5/2011,2011-2012,11,C,F,MAXEY,3.5,,,68,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40852e,,40852e,,11/5/2011,2011-2012,11,C,F,MAXEY,4.5,,,78,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40852f,,40852f,,11/5/2011,2011-2012,11,C,F,MAXEY,2.5,,,66,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40852g,,40852g,,11/5/2011,2011-2012,11,C,F,MAXEY,3.5,,,64,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40852h,,40852h,,11/5/2011,2011-2012,11,C,F,MAXEY,2.5,,,54,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40853a,,40853a,,11/6/2011,2011-2012,11,C,F,MAXEY,3.5,,,65,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40853b,,40853b,,11/6/2011,2011-2012,11,C,F,MAXEY,4.5,,,62,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40853c,,40853c,,11/6/2011,2011-2012,11,C,F,MAXEY,6.5,,,66,,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40853d,,40853d,,11/6/2011,2011-2012,11,C,F,MAXEY,4.5,,,74,33.5600907,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40853e,,40853e,,11/6/2011,2011-2012,11,C,F,MAXEY,6.5,,,52,23.58276644,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40854a,,40854a,,11/7/2011,2011-2012,11,C,F,MAXEY,5.5,,,74,33.5600907,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40854b,,40854b,,11/7/2011,2011-2012,11,C,F,MAXEY,0.5,,,27,12.24489796,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40854c,,40854c,,11/7/2011,2011-2012,11,C,F,MAXEY,4.5,,,62,28.11791383,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40854d,,40854d,,11/7/2011,2011-2012,11,C,F,MAXEY,4.5,,,60,27.21088435,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40854e,,40854e,,11/7/2011,2011-2012,11,C,F,MAXEY,2.5,,,70,31.74603175,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40854f,,40854f,,11/7/2011,2011-2012,11,C,F,MAXEY,2.5,,,60,27.21088435,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40854g,,40854g,,11/7/2011,2011-2012,11,C,F,MAXEY,5.5,,,65,29.47845805,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40854h,,40854h,,11/7/2011,2011-2012,11,C,F,MAXEY,2.5,,,64,29.02494331,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40854i,,40854i,,11/7/2011,2011-2012,11,C,F,MAXEY,2.5,,,52,23.58276644,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40854j,,40854j,,11/7/2011,2011-2012,11,C,F,MAXEY,1.5,,,60,27.21088435,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40855a,,40855a,,11/8/2011,2011-2012,11,C,F,MAXEY,3.5,,,43,19.50113379,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40855b,,40855b,,11/8/2011,2011-2012,11,C,F,MAXEY,3.5,,,74,33.5600907,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40855c,,40855c,,11/8/2011,2011-2012,11,C,F,MAXEY,2.5,,,73,33.10657596,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40856,,40856,,11/9/2011,2011-2012,11,C,F,MAXEY,3.5,,,60,27.21088435,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40857a,,40857a,,11/10/2011,2011-2012,11,C,F,MAXEY,3.5,,,67,30.38548753,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40857b,,40857b,,11/10/2011,2011-2012,11,C,F,MAXEY,0.5,,,30,13.60544218,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40857c,,40857c,,11/10/2011,2011-2012,11,C,F,MAXEY,2.5,,,72,32.65306122,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40858a,,40858a,,11/11/2011,2011-2012,11,C,F,MAXEY,4.5,,,68,30.83900227,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40858b,,40858b,,11/11/2011,2011-2012,11,C,F,MAXEY,3.5,,,48,21.76870748,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40858c,,40858c,,11/11/2011,2011-2012,11,C,F,MAXEY,5.5,,,71,32.19954649,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40858d,,40858d,,11/11/2011,2011-2012,11,C,F,MAXEY,1.5,,,48,21.76870748,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40858e,,40858e,,11/11/2011,2011-2012,11,C,F,MAXEY,0.5,,,40,18.14058957,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40858f,,40858f,,11/11/2011,2011-2012,11,C,F,MAXEY,3.5,,,52,23.58276644,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40858g,,40858g,,11/11/2011,2011-2012,11,C,F,MAXEY,2.5,,,62,28.11791383,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40858h,,40858h,,11/11/2011,2011-2012,11,C,F,MAXEY,5.5,,,64,29.02494331,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40858i,,40858i,,11/11/2011,2011-2012,11,C,F,MAXEY,1.5,,,52,23.58276644,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40858j,,40858j,,11/11/2011,2011-2012,11,C,F,MAXEY,4.5,,,60,27.21088435,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40858k,,40858k,,11/11/2011,2011-2012,11,C,F,MAXEY,3.5,,,72,32.65306122,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40859a,,40859a,,11/12/2011,2011-2012,11,C,F,MAXEY,2.5,,,46,20.861678,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40859b,,40859b,,11/12/2011,2011-2012,11,C,F,MAXEY,2.5,,,76,34.46712018,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40859c,,40859c,,11/12/2011,2011-2012,11,C,F,MAXEY,2.5,,,68,30.83900227,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40859d,,40859d,,11/12/2011,2011-2012,11,C,F,MAXEY,5.5,,,68,30.83900227,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
FM,FM40859e,,40859e,,11/12/2011,2011-2012,11,C,F,MAXEY,5.5,,,55,24.94331066,,,,,,,,,,,,,,,,,70.84,82.345,66.79,41.435,41.64,83.27
